model,method_key,method_role,family,source_dataset,n_windows_execution,n_windows_relative,low_window,low_mean_ks,low_lift_pct,high_window,high_mean_ks,high_lift_pct,high_minus_low_lift_pct,direction,monotonicity,sibling_sign_consistency,window_sequence,mean_ks_sequence,lift_sequence_pct,absolute_effect_sequence,inference_status
tabicl,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.5567460227148637,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.2031096276168267,0.7598556503316904,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.556746;-0.624088;0.203110,-0.0031216063;-0.0034991836;0.00111407141,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,3.803502377883235,tabred_homesite__gap_far,0.0830990647492541,-12.013474767516714,-15.81697714539995,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,3.803502;-12.013475,0.00232111921;-0.0149446715,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k10_cumshift,test_time_variant,M18_leaf_density,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.4136427477176995,tabred_weather__gap_maxdiff,0.2280292319342118,0.30459136190131,-0.10905138581638951,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.413643;-1.231786;0.304591,0.00715389734;-0.0202657321;0.00547078936,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k20,test_time_variant,M18_leaf_density,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.5191468071078309,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0646555795865771,0.583802386694408,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.519147;-1.511743;0.064656,-0.00291079213;-0.00847615756;0.00035464066,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k20,test_time_variant,M18_leaf_density,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.8155918040797899,tabred_homesite__gap_far,0.0830990647492541,0.3122308589618355,-0.5033609451179544,higher_shift_more_harmful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.815592;0.312231,0.000497721736;0.000388412821,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k20,test_time_variant,M18_leaf_density,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.0673829274325915,tabred_weather__gap_maxdiff,0.2280292319342118,0.180939625451666,0.2483225528842575,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.067383;-0.731390;0.180940,-0.00116537894;-0.0120330624;0.00324987082,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k5,test_time_variant,M18_leaf_density,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.5226079369548977,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.1361771969353081,0.6587851338902058,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.522608;-1.310442;0.136177,-0.00293019826;-0.00734748378;0.000746942048,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k5,test_time_variant,M18_leaf_density,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,4.278412373883207,tabred_homesite__gap_far,0.0830990647492541,-13.996969267500388,-18.275381641383596,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,4.278412;-13.996969,0.00261093702;-0.0174121236,descriptive_exact_variant_no_ci_across_variants
tabicl,leaf_density_embed_k5,test_time_variant,M18_leaf_density,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.3797556852292248,tabred_weather__gap_maxdiff,0.2280292319342118,0.1538375486986686,-0.2259181365305562,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.379756;-0.892470;0.153838,0.00656782501;-0.0146831971;0.00276308829,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2522431482641177,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1195002760491004,0.1327428722150173,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.252243;0.414871;-0.119500,-0.00141429623;0.00232613054;-0.000655467898,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-13.709053735721753,tabred_homesite__gap_far,0.0830990647492541,-31.410816880525925,-17.701763144804172,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-13.709054;-31.410817,-0.00836606498;-0.039074818,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.7418190870135366,tabred_weather__gap_maxdiff,0.2280292319342118,0.5357144576235835,1.27753354463712,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.741819;-0.259202;0.535714,-0.0128296643;-0.00426446456;0.00962200943,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2660954397506588,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.4055736590772399,-0.1394782193265811,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.266095;1.011910;-0.405574,-0.00149196432;0.00567365271;-0.00222460167,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-12.990577358994184,tabred_homesite__gap_far,0.0830990647492541,-33.17485582216801,-20.18427846317383,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-12.990577;-33.174856,-0.00792760875;-0.0412692691,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.4889253496523752,tabred_weather__gap_maxdiff,0.2280292319342118,-0.8799831699534496,-0.3910578203010744,higher_shift_more_harmful,nonmonotonic,all_negative,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.488925;-0.428314;-0.879983,-0.00845590011;-0.0070467591;-0.0158054468,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2435383913455545,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.0682121345250273,0.17532625682052722,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.243538;0.210887;-0.068212,-0.00136548973;0.00118241657;-0.000374148629,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-12.122761011600732,tabred_homesite__gap_far,0.0830990647492541,-30.03379593794628,-17.91103492634555,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-12.122761;-30.033796,-0.00739801654;-0.0373618144,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k10_filter_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.7129909191088647,tabred_weather__gap_maxdiff,0.2280292319342118,0.5198853989649965,1.232876318073861,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.712991;-0.805055;0.519885,-0.0123310849;-0.0132450225;0.00933770246,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2969276465488111,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1247092654937213,0.1722183810550898,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.296928;0.371034;-0.124709,-0.0016648367;0.0020803412;-0.000684039592,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-12.786346059825268,tabred_homesite__gap_far,0.0830990647492541,-31.240310922629185,-18.453964862803915,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-12.786346;-31.240311,-0.00780297488;-0.0388627099,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_k5_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.6039263246394585,tabred_weather__gap_maxdiff,0.2280292319342118,0.4259398954066976,1.0298662200461561,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.603926;-0.130470;0.425940,-0.010444827;-0.00214652904;0.0076503399,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.5992362494998286,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0510967377176895,0.6503329872175181,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.599236;0.396743;0.051097,-0.00335984376;0.00222448786;0.000280269405,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-15.14245077559027,tabred_homesite__gap_far,0.0830990647492541,-36.03758980452872,-20.895139028938452,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-15.142451;-36.037590,-0.00924080754;-0.0448304885,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.2601614427009233,tabred_weather__gap_maxdiff,0.2280292319342118,0.7802164864653317,1.040377929166255,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.260161;-0.969102;0.780216,-0.0044994582;-0.0159439602;0.0140135296,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2265900800937485,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1992922601105788,0.027297819983169713,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.226590;1.182468;-0.199292,-0.00127046264;0.00662995267;-0.00109313286,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-17.362993910840704,tabred_homesite__gap_far,0.0830990647492541,-34.13542359392554,-16.772429683084834,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-17.362994;-34.135424,-0.0105959126;-0.0424642081,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k10_cumshift_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.3958587359918121,tabred_weather__gap_maxdiff,0.2280292319342118,-0.6046532113642484,-0.20879447537243634,higher_shift_more_harmful,nonmonotonic,all_negative,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.395859;-1.149228;-0.604653,-0.00684632518;-0.0189074566;-0.0108602238,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.4241880291215774,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0196746512056021,0.44386268032717946,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.424188;0.392484;0.019675,-0.00237836997;0.00220060758;0.000107916924,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,-16.314502866794268,tabred_homesite__gap_far,0.0830990647492541,-33.93155777470105,-17.61705490790678,higher_shift_more_harmful,not_assessed_two_windows,all_negative,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,-16.314503;-33.931558,-0.00995606216;-0.0422106006,descriptive_exact_variant_no_ci_across_variants
tabicl,nearest_test_rel_k5_both,test_time_variant,M16_nearest_test_dist,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.6970301922952725,tabred_weather__gap_maxdiff,0.2280292319342118,0.6008217427684182,1.2978519350636906,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.697030;-0.819760;0.600822,-0.0120550462;-0.0134869489;0.0107914065,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.4046076605450758,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.6826932253608963,-0.2780855648158205,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.404608;1.587552;-0.682693,-0.00226858526;0.00890120467;-0.00374462309,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,22.59967109649278,tabred_homesite__gap_far,0.0830990647492541,4.157990558941083,-18.441680537551697,higher_shift_more_harmful,not_assessed_two_windows,all_positive,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,22.599671;4.157991,0.0137916388;0.00517250873,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist,test_time_variant,M19_neighbor_consensus,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,2.2328867418376444,tabred_weather__gap_maxdiff,0.2280292319342118,0.1286372197698104,-2.104249522067834,higher_shift_more_harmful,strictly_decreasing,all_positive,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,2.232887;0.306302;0.128637,0.0386174848;0.00503938217;0.0023104632,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.5776540607664818,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.6791512919810173,-0.10149723121453547,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.577654;0.959653;-0.679151,-0.00323883509;0.00538065437;-0.00372519532,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,21.98319925329992,tabred_homesite__gap_far,0.0830990647492541,-3.045341066425345,-25.028540319725263,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,21.983199;-3.045341,0.0134154317;-0.00378838119,descriptive_exact_variant_no_ci_across_variants
tabicl,neighbor_consensus_k10_dist_cumshift,test_time_variant,M19_neighbor_consensus,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,2.90807389388135,tabred_weather__gap_maxdiff,0.2280292319342118,0.1847527177715426,-2.7233211761098075,higher_shift_more_harmful,strictly_decreasing,all_positive,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,2.908074;0.517795;0.184753,0.0502947585;0.00851892578;0.00331835807,descriptive_exact_variant_no_ci_across_variants
