model,dataset,method_key,conceptual_family,n_folds,median_features_in,median_features_out,feature_count_change,feature_path_observably_active,interpretation,primary_effect_pct
tabicl,superconductivity,cluster_membership_k10_feature,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.341373098620959
tabicl,superconductivity,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.4526618361135753
tabicl,superconductivity,cluster_membership_k10_weight,M20_cluster_membership,3,81.0,82.0,1.0,True,feature output changed,0.453711592113203
tabicl,superconductivity,cluster_membership_k15_both,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.5032151818352357
tabicl,superconductivity,cluster_membership_k5_both,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.407653704133662
tabicl,superconductivity,cluster_membership_k5_feature,M20_cluster_membership,3,81.0,84.0,3.0,True,feature output changed,0.4076413405308033
tabicl,superconductivity,freq_ratio_log,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",7.683911567535944e-06
tabicl,superconductivity,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808467887095429
tabicl,superconductivity,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.7996379388848837
tabicl,superconductivity,freq_ratio_v2_both_gated,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.166754701056288e-05
tabicl,superconductivity,groupby_shift_cohen_d,M14b_groupby_shift_features,3,81.0,315.0,234.0,True,feature output changed,-0.8366023376164946
tabicl,superconductivity,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808780217882902
tabicl,superconductivity,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,81.0,142.0,61.0,True,feature output changed,-0.3532642248064698
tabicl,superconductivity,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,81.0,315.0,234.0,True,feature output changed,-0.8252303692540319
tabicl,superconductivity,groupby_shift_ratio_log,M14b_groupby_shift_features,3,81.0,315.0,234.0,True,feature output changed,-0.6940057321499874
tabicl,superconductivity,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,81.0,315.0,234.0,True,feature output changed,-0.6300112500622582
tabicl,superconductivity,joint_freq_combined,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.961712106245915e-05
tabicl,superconductivity,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808467887095429
tabicl,superconductivity,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.7996379388848837
tabicl,superconductivity,joint_freq_separate,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.773981593112796e-05
tabicl,superconductivity,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808467887095429
tabicl,superconductivity,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.7996421115176382
tabicl,superconductivity,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808444741143446
tabicl,superconductivity,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,81.0,264.0,183.0,True,feature output changed,-1.0281100382099668
tabicl,superconductivity,joint_groupby_mean_only,M14_groupby_aggregation,3,81.0,315.0,234.0,True,feature output changed,-1.9333579819594089
tabicl,superconductivity,joint_pca_10,M3_joint_pca,3,81.0,91.0,10.0,True,feature output changed,0.0736239849474844
tabicl,superconductivity,joint_pca_5,M3_joint_pca,3,81.0,86.0,5.0,True,feature output changed,0.2790991949525526
tabicl,superconductivity,joint_pca_var90,M3_joint_pca,3,81.0,93.0,12.0,True,feature output changed,0.3341231746990195
tabicl,superconductivity,joint_pca_var95,M3_joint_pca,3,81.0,98.0,17.0,True,feature output changed,-0.0268292936698475
tabicl,superconductivity,joint_scaling,M5_joint_scaling,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-2.7314535602951388e-05
tabicl,superconductivity,joint_tsne_2d_p30,M3b_joint_tsne,3,81.0,83.0,2.0,True,feature output changed,0.0373737432075179
tabicl,superconductivity,joint_tsne_2d_p50,M3b_joint_tsne,3,81.0,83.0,2.0,True,feature output changed,0.184011998449801
tabicl,superconductivity,joint_tsne_3d_p30,M3b_joint_tsne,3,81.0,84.0,3.0,True,feature output changed,0.1672863594030822
tabicl,superconductivity,label_prop_k10_a05,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-10.933505497811966
tabicl,superconductivity,label_prop_k15_a05,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-11.4508936402424
tabicl,superconductivity,label_prop_k15_a08,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-12.191074612869912
tabicl,superconductivity,label_prop_v3_adaptive,M8_label_propagation,3,81.0,84.0,3.0,True,feature output changed,-3.663384602313816
tabicl,superconductivity,label_prop_v3_t005_k10,M8_label_propagation,3,81.0,84.0,3.0,True,feature output changed,-10.302685255526592
tabicl,superconductivity,label_prop_v3_t005_k15,M8_label_propagation,3,81.0,84.0,3.0,True,feature output changed,-10.532195589045113
tabicl,superconductivity,label_prop_v3_t01_k15,M8_label_propagation,3,81.0,84.0,3.0,True,feature output changed,-10.243469962438107
tabicl,superconductivity,label_prop_weighted_adaptive_a05,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-3.468507612569139
tabicl,superconductivity,label_prop_weighted_k10_a05,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-10.792830534326
tabicl,superconductivity,label_prop_weighted_k15_a05,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-11.488924057740832
tabicl,superconductivity,label_prop_weighted_k15_a08,M8_label_propagation,3,81.0,82.0,1.0,True,feature output changed,-12.027638655107268
tabicl,superconductivity,leaf_density_conf,M18_leaf_density,3,81.0,84.0,3.0,True,feature output changed,-0.4210416554105023
tabicl,superconductivity,leaf_density_conf_cumshift,M18_leaf_density,3,81.0,84.0,3.0,True,feature output changed,-0.1288740710372791
tabicl,superconductivity,leaf_density_conf_deep,M18_leaf_density,3,81.0,84.0,3.0,True,feature output changed,-0.374078606850053
tabicl,superconductivity,leaf_density_conf_shallow,M18_leaf_density,3,81.0,84.0,3.0,True,feature output changed,-0.2368569724590958
tabicl,superconductivity,leaf_density_embed_k10,M18_leaf_density,3,81.0,83.0,2.0,True,feature output changed,-0.3101135864350292
tabicl,superconductivity,leaf_density_embed_k10_cumshift,M18_leaf_density,3,81.0,83.0,2.0,True,feature output changed,-0.4235277771043803
tabicl,superconductivity,leaf_density_embed_k20,M18_leaf_density,3,81.0,83.0,2.0,True,feature output changed,-1.1972755435130045
tabicl,superconductivity,leaf_density_embed_k5,M18_leaf_density,3,81.0,83.0,2.0,True,feature output changed,-0.0541356294739932
tabicl,superconductivity,nearest_test_k10_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-1.408705920864688
tabicl,superconductivity,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-1.429079974562223
tabicl,superconductivity,nearest_test_k10_filter_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-0.9597000498320328
tabicl,superconductivity,nearest_test_k5_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-0.6489938316012626
tabicl,superconductivity,nearest_test_rel_k10_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-2.399442905270986
tabicl,superconductivity,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-2.373611002031199
tabicl,superconductivity,nearest_test_rel_k5_both,M16_nearest_test_distance,3,81.0,85.0,4.0,True,feature output changed,-0.9118603077189956
tabicl,superconductivity,neighbor_consensus_k10_dist,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.537122329115078
tabicl,superconductivity,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.140200688393286
tabicl,superconductivity,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.200644978068315
tabicl,superconductivity,neighbor_consensus_k20_dist,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.042273078771425
tabicl,superconductivity,neighbor_consensus_k5_dist,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.840516475728027
tabicl,superconductivity,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,3,81.0,85.0,4.0,True,feature output changed,-8.697959077421237
tabicl,superconductivity,ot_disp_v2_selective,M9_optimal_transport,3,81.0,89.0,8.0,True,feature output changed,-29.015749882625816
tabicl,superconductivity,ot_disp_v2_selective_abs,M9_optimal_transport,3,81.0,89.0,8.0,True,feature output changed,-4.668750959455189
tabicl,superconductivity,ot_disp_v2_selective_and_summary,M9_optimal_transport,3,81.0,92.0,11.0,True,feature output changed,-30.69832151022284
tabicl,superconductivity,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,3,81.0,92.0,11.0,True,feature output changed,-7.501309867247642
tabicl,superconductivity,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,3,81.0,92.0,11.0,True,feature output changed,-23.12480397700073
tabicl,superconductivity,ot_disp_v2_selective_top10,M9_optimal_transport,3,81.0,89.0,8.0,True,feature output changed,-27.11409488900394
tabicl,superconductivity,ot_disp_v2_summary_only,M9_optimal_transport,3,81.0,84.0,3.0,True,feature output changed,-4.511361988526772
tabicl,superconductivity,ot_displacement_mag,M9_optimal_transport,3,81.0,163.0,82.0,True,feature output changed,-68.66465256128494
tabicl,superconductivity,ot_displacement_no_mag,M9_optimal_transport,3,81.0,162.0,81.0,True,feature output changed,-63.8754613019594
tabicl,superconductivity,target_enc_absolute,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,target_enc_diff,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.166754701056288e-05
tabicl,superconductivity,target_enc_inv_ratio,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,target_enc_oof_absolute,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.0496604630891825e-05
tabicl,superconductivity,target_enc_oof_diff,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.166754701056288e-05
tabicl,superconductivity,target_enc_oof_inv_ratio,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,target_enc_oof_ratio,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",7.683911567535944e-06
tabicl,superconductivity,target_enc_oof_ratio_cap5,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-2.9407362941690843e-05
tabicl,superconductivity,target_enc_ratio,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0
tabicl,superconductivity,target_enc_ratio__sel_combined_intersection,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.0808467887095429
tabicl,superconductivity,target_enc_ratio__sel_combined_union,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",0.7996421115176382
tabicl,superconductivity,target_enc_ratio_cap5,M4_target_encoding,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.773981593112796e-05
tabicl,superconductivity,targeted_groupby_top3,M14_groupby_aggregation,3,81.0,111.0,30.0,True,feature output changed,-0.4843749621241132
tabicl,superconductivity,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,3,81.0,111.0,30.0,True,feature output changed,-0.2877705362443017
tabicl,superconductivity,targeted_groupby_top5,M14_groupby_aggregation,3,81.0,111.0,30.0,True,feature output changed,-0.4843632061291236
tabicl,superconductivity,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,3,81.0,111.0,30.0,True,feature output changed,-0.2877851563997682
tabicl,superconductivity,tdda_k10_lam07_aug1,M17_test_directed_augmentation,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.1276061949060683
tabicl,superconductivity,tdda_k5_lam06_aug1,M17_test_directed_augmentation,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.451166966312237
tabicl,superconductivity,tdda_k5_lam07_aug1,M17_test_directed_augmentation,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.127613477759445
tabicl,superconductivity,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,3,81.0,81.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-3.114919554608502
